ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE,MATCHED_CTPRVN_CD,MATCHED_CTPRVN_NM
KCLANPO23N000015940,장소,관광지,16751545,함덕캠핑스타카라반,,,60520,캠핑장,5011025924200040000,제주특별자치도,제주시,조천읍,함덕리,산4,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000037853,장소,관광지,21086075,도두추억애거리,,,60517,먹거리/패션거리,5011012700126340000,제주특별자치도,제주시,도두일동,,2634,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000037854,장소,관광지,21086076,화북비석거리,,,60517,먹거리/패션거리,5011011100157490000,제주특별자치도,제주시,화북일동,,5749,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000004834,장소,관광지,10684172,오층석탑,,,60605,보물,5011011300106960000,제주특별자치도,제주시,삼양일동,,696,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000044226,장소,관광지,22188394,산양곶자왈,,,60513,일반관광지,5011031021200060000,제주특별자치도,제주시,한경면,청수리,산6,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000017911,장소,관광지,17390495,에코피아테마파크,,,60507,테마공원/대형놀이공원,5011025328101550101,제주특별자치도,제주시,애월읍,소길리,155-101,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000037857,장소,관광지,21086079,예초리기정길끝,,,60517,먹거리/패션거리,5011032024101910002,제주특별자치도,제주시,추자면,예초리,191-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000044376,장소,관광지,22203626,비밀의숲,,,60503,휴양림/수목원,5011025625121720000,제주특별자치도,제주시,구좌읍,송당리,2172,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000017928,장소,관광지,17390784,회천체험캠핑장,,,60520,캠핑장,5011013300123070000,제주특별자치도,제주시,회천동,,2307,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000017944,장소,관광지,17393565,서문가구거리,,,60517,먹거리/패션거리,5011010800102840007,제주특별자치도,제주시,용담일동,,284-7,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000017746,장소,관광지,17346673,비체올린,,,60520,캠핑장,5011031024107250001,제주특별자치도,제주시,한경면,판포리,725-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000043171,장소,관광지,22095229,도리관광농원,,,60516,관광농원/허브마을,5011025929104650003,제주특별자치도,제주시,조천읍,교래리,465-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000044514,장소,관광지,22216255,캐니언파크,제주,,60510,동물원,5011013700102810020,제주특별자치도,제주시,연동,,281-20,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000004747,장소,관광지,10614674,제주민속관광타운,,,60514,유명관광지,5011010200108370020,제주특별자치도,제주시,일도이동,,837-20,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000005420,장소,관광지,11251942,제주아트랜드,,,60513,일반관광지,5011025625127640001,제주특별자치도,제주시,구좌읍,송당리,2764-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000015875,장소,관광지,16727382,귤빛캠핑장,,,60520,캠핑장,5011025926101870003,제주특별자치도,제주시,조천읍,대흘리,187-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000005419,장소,관광지,11251862,더마파크,,,60507,테마공원/대형놀이공원,5011025034123640000,제주특별자치도,제주시,한림읍,월림리,2364,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000031782,장소,관광지,20727563,서빈백사해수욕장야영장,,,60506,야영장,5011033021125650001,제주특별자치도,제주시,우도면,연평리,2565-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000042794,장소,관광지,22058958,송훈파크,,,60513,일반관광지,5011025331201060000,제주특별자치도,제주시,애월읍,상가리,산106,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000025277,장소,관광지,19911984,제주물사랑홍보관,,,60513,일반관광지,5011010700111920000,제주특별자치도,제주시,건입동,,1192,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000015993,장소,관광지,16773404,광령리지석묘,,,60603,유명사적/유적지,5011025321116650000,제주특별자치도,제주시,애월읍,광령리,1665,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000044729,장소,관광지,22234745,신흥해수욕장,,,60501,해수욕장,5011025925107310013,제주특별자치도,제주시,조천읍,신흥리,731-13,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000004703,장소,관광지,10319149,고산해안도로,,,60514,유명관광지,5011031023136530003,제주특별자치도,제주시,한경면,고산리,3653-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000017689,장소,관광지,17311230,한동환해장성,,,60603,유명사적/유적지,5011025630116960009,제주특별자치도,제주시,구좌읍,한동리,1696-9,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000016110,장소,관광지,16823119,짚라인제주,,,60513,일반관광지,5011025930106000000,제주특별자치도,제주시,조천읍,선흘리,600,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000015965,장소,관광지,16761849,벨리타캠핑장,,,60520,캠핑장,5011025930128610004,제주특별자치도,제주시,조천읍,선흘리,2861-4,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018001,장소,관광지,17401813,제주도세계지질공원,,,60507,테마공원/대형놀이공원,5011025930104780000,제주특별자치도,제주시,조천읍,선흘리,478,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000017134,장소,관광지,17051711,절물자연휴양림녹차밭,,,60503,휴양림/수목원,5011011600200780001,제주특별자치도,제주시,봉개동,,산78-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000037620,장소,관광지,21085833,조천비석거리,,,60517,먹거리/패션거리,5011025923126680003,제주특별자치도,제주시,조천읍,조천리,2668-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000037619,장소,관광지,21085832,남수각하늘길벽화거리,,,60517,먹거리/패션거리,5011010100111000006,제주특별자치도,제주시,일도일동,,1100-6,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018611,장소,관광지,17522620,수월봉앤차귀해안,,,60513,일반관광지,5011031023000000000,제주특별자치도,제주시,한경면,고산리,,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018614,장소,관광지,17522940,비자림로,,,60513,일반관광지,5011025625123410001,제주특별자치도,제주시,구좌읍,송당리,2341-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000028639,장소,관광지,20511584,메이더카라반,,,60520,캠핑장,5011025621116510001,제주특별자치도,제주시,구좌읍,동복리,1651-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018623,장소,관광지,17523593,월대,,,60513,일반관광지,5011012400102300001,제주특별자치도,제주시,외도이동,,230-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000024834,장소,관광지,19869269,고마워토토,,,60513,일반관광지,5011025323101520000,제주특별자치도,제주시,애월읍,상귀리,152,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018626,장소,관광지,17523604,제주올레,1-1코스,,60513,일반관광지,5011033021117370014,제주특별자치도,제주시,우도면,연평리,1737-14,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018627,장소,관광지,17523606,제주올레,18-1코스,,60513,일반관광지,5011032021101470002,제주특별자치도,제주시,추자면,대서리,147-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000046576,장소,관광지,22445746,나바론절벽,,,60513,일반관광지,5011032022200260001,제주특별자치도,제주시,추자면,영흥리,산26-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018633,장소,관광지,17523993,제주도관광특구,,,60513,일반관광지,5011012000201070020,제주특별자치도,제주시,오라이동,,산107-20,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018662,장소,관광지,17531119,충혼탑,,,60606,비/탑/문/각,5011012200138340000,제주특별자치도,제주시,노형동,,3834,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018707,장소,관광지,17556680,한라산국립공원성판악탐방로,,,60513,일반관광지,5011025929201370024,제주특별자치도,제주시,조천읍,교래리,산137-24,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000028640,장소,관광지,20511585,무거카라반,,,60520,캠핑장,5011025925100150000,제주특별자치도,제주시,조천읍,신흥리,15,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018725,장소,관광지,17566296,차귀도유람선,,,60513,일반관광지,5011031023136160009,제주특별자치도,제주시,한경면,고산리,3616-9,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000031268,장소,관광지,20688228,왕복짚라인,제주,,60513,일반관광지,5011013900121090000,제주특별자치도,제주시,해안동,,2109,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000015573,장소,관광지,16648676,답다니탑망대,,,60513,일반관광지,5011033021107970000,제주특별자치도,제주시,우도면,연평리,797,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000003691,장소,관광지,8292845,한라용사촌,,,60513,일반관광지,5011025627123330033,제주특별자치도,제주시,구좌읍,행원리,2333-33,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000003692,장소,관광지,8292846,한림공원,,,60514,유명관광지,5011025031124870000,제주특별자치도,제주시,한림읍,협재리,2487,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000003694,장소,관광지,8292851,함덕해안도로,,,60514,유명관광지,5011025924110040056,제주특별자치도,제주시,조천읍,함덕리,1004-56,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000003702,장소,관광지,8292866,제주드림랜드승마카트클럽,,,60514,유명관광지,5011025339145540000,제주특별자치도,제주시,애월읍,봉성리,4554,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000046865,장소,관광지,22473443,비양도연평리야영지,,,60506,야영장,5011033021100030000,제주특별자치도,제주시,우도면,연평리,3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018605,장소,관광지,17521855,한라산트래킹,,,60513,일반관광지,5011025929201370002,제주특별자치도,제주시,조천읍,교래리,산137-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000003712,장소,관광지,8292883,회천관광타운,,,60514,유명관광지,5011013300100040001,제주특별자치도,제주시,회천동,,4-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000003779,장소,관광지,8683694,선녀와나무꾼테마공원,,,60508,일반유원지/일반놀이공원,5011025930119970000,제주특별자치도,제주시,조천읍,선흘리,1997,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000003780,장소,관광지,8683751,한라산휴양펜션ATV,,,60508,일반유원지/일반놀이공원,5011013900100360068,제주특별자치도,제주시,해안동,,36-68,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000028679,장소,관광지,20527146,제주라프별빛축제,,,60523,지역축제,5011025930106000012,제주특별자치도,제주시,조천읍,선흘리,600-12,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018753,장소,관광지,17586586,솔트리감성수목원,,,60503,휴양림/수목원,5011025625125710001,제주특별자치도,제주시,구좌읍,송당리,2571-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018746,장소,관광지,17581010,애월돌고래전망대,,,60513,일반관광지,5011025326127300004,제주특별자치도,제주시,애월읍,신엄리,2730-4,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018812,장소,관광지,17615096,구엄어촌체험마을,,,60518,팜스테이,5011025324106070004,제주특별자치도,제주시,애월읍,구엄리,607-4,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000046485,장소,관광지,22430861,상가리야자숲,,,60513,일반관광지,5011025331105360000,제주특별자치도,제주시,애월읍,상가리,536,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000046481,장소,관광지,22430805,새별프렌즈,,,60510,동물원,5011025339145540000,제주특별자치도,제주시,애월읍,봉성리,4554,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000041334,장소,관광지,21811202,한러수교30주년기념디지털아트동화특별전,,,60523,지역축제,5011025326127680007,제주특별자치도,제주시,애월읍,신엄리,2768-7,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018371,장소,관광지,17496961,거상김만덕객주터,,,60603,유명사적/유적지,5011010700109840041,제주특별자치도,제주시,건입동,,984-41,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000004067,장소,관광지,10252269,저지문화예술인마을,,,60513,일반관광지,5011031030121140064,제주특별자치도,제주시,한경면,저지리,2114-64,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000004069,장소,관광지,10252275,제주옹기마을,,,60513,일반관광지,5011031026137860002,제주특별자치도,제주시,한경면,조수리,3786-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000004070,장소,관광지,10252276,종달리체험어장,,,60513,일반관광지,5011025632104850001,제주특별자치도,제주시,구좌읍,종달리,485-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000041666,장소,관광지,21863284,한라산둘레길천아숲길,,,60513,일반관광지,5011025339200010000,제주특별자치도,제주시,애월읍,봉성리,산1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000015736,장소,관광지,16686237,한담해변,,,60501,해수욕장,5011025334000000000,제주특별자치도,제주시,애월읍,애월리,,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000041664,장소,관광지,21863279,닭머르해안길1코스,,,60513,일반관광지,5011025921123070003,제주특별자치도,제주시,조천읍,신촌리,2307-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000041676,장소,관광지,21864385,천야계곡,,,60504,폭포/계곡,5011025321201840000,제주특별자치도,제주시,애월읍,광령리,산184,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000018267,장소,관광지,17475012,컨테이너야드협재타운,,,60513,일반관광지,5011025031124470027,제주특별자치도,제주시,한림읍,협재리,2447-27,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000037614,장소,관광지,21085826,제주카페거리,,,60517,먹거리/패션거리,5011011000123630000,제주특별자치도,제주시,용담삼동,,2363,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000037615,장소,관광지,21085827,종달리수국길,,,60517,먹거리/패션거리,5011025632100010001,제주특별자치도,제주시,구좌읍,종달리,1-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000037616,장소,관광지,21085829,두맹이골목,,,60517,먹거리/패션거리,5011010200109900001,제주특별자치도,제주시,일도이동,,990-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000037617,장소,관광지,21085830,칠성로쇼핑거리,,,60517,먹거리/패션거리,5011010100113010007,제주특별자치도,제주시,일도일동,,1301-7,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000004129,장소,관광지,10252375,연풍연가촬영지,,,60515,드라마/영화촬영지,5011025026102870002,제주특별자치도,제주시,한림읍,동명리,287-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000028968,장소,관광지,20543878,한담해안산책로,,,60513,일반관광지,5011025337113590000,제주특별자치도,제주시,애월읍,곽지리,1359,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000004039,장소,관광지,10252200,산지등대,,,60513,일반관광지,5011010700103400002,제주특별자치도,제주시,건입동,,340-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
KCLANPO23N000027394,장소,관광지,20312320,마레보카라반,,,60520,캠핑장,5011025333100410000,제주특별자치도,제주시,애월읍,고내리,41,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,184,제주
